mode,brand,fuel_type,kilometers_driven,mileage,owner_type,power,price,seats,transmission,year
BMW 3,BMW,Diesel,49000,8.2,First,245,29,4,Automatic,2013
BMW 3,BMW,Diesel,73000,22.69,First,190,12.5,5,Automatic,2012
BMW 3,BMW,Diesel,66000,16.07,Second,181,7.25,5,Automatic,2008
BMW 3,BMW,Diesel,89000,16.07,Second,181,6.3,4,Automatic,2008
BMW 3,BMW,Diesel,21000,21.76,First,190,35,5,Automatic,2017
BMW 3,BMW,Diesel,47000,22.69,First,190,29.5,5,Automatic,2015
BMW 3,BMW,Diesel,52100,13.2,Second,170,7.5,5,Automatic,2009
BMW 3,BMW,Diesel,19000,21.76,Second,190,29.99,5,Automatic,2016
BMW 3,BMW,Diesel,58000,22.69,First,190,11.5,5,Automatic,2010
BMW 3,BMW,Diesel,62404,22.69,First,190,21.33,5,Automatic,2016
BMW 3,BMW,Diesel,34232,21.76,First,190,35.84,5,Automatic,2017
BMW 3,BMW,Petrol,70749,12.05,First,154,9.86,5,Automatic,2010
BMW 3,BMW,Diesel,30000,18.88,First,184,22,5,Automatic,2015
BMW 3,BMW,Diesel,51240,8.2,First,245,29.52,4,Automatic,2014
BMW 5,BMW,Diesel,75000,16.73,Second,218,13.9,5,Automatic,2011
BMW 5,BMW,Petrol,128000,10.8,First,215,7,5,Automatic,2009
BMW 5,BMW,Diesel,51000,22.48,First,190,33.5,5,Automatic,2014
BMW 5,BMW,Diesel,64000,18.48,First,177,28,5,Automatic,2015
BMW 5,BMW,Diesel,56000,16.73,First,218,33.5,5,Automatic,2013
BMW 5,BMW,Diesel,57832,16.2,First,258,25.82,5,Automatic,2011
BMW 5,BMW,Petrol,31000,10.8,First,150,13.5,5,Automatic,2011
BMW 5,BMW,Diesel,59900,18.48,Second,177,18.5,5,Automatic,2012
BMW 5,BMW,Diesel,20967,14.69,First,258,44.56,5,Automatic,2016
BMW 5,BMW,Diesel,19658,18.12,First,190,35.84,5,Automatic,2016
BMW 5,BMW,Diesel,108640,11.5,First,235,23.29,5,Automatic,2013
BMW 5,BMW,Diesel,61240,22.48,First,190,17.5,5,Automatic,2012
BMW 5,BMW,Diesel,76000,18.48,First,177,19,5,Automatic,2013
BMW 5,BMW,Diesel,112500,11.5,First,235,7.99,5,Automatic,2008
BMW 5,BMW,Petrol,61000,10.8,Second,215,11,5,Automatic,2008
BMW 5,BMW,Diesel,58500,17.09,Second,218,27.5,5,Automatic,2013
BMW 5,BMW,Diesel,16900,14.69,First,258,44,5,Automatic,2015
BMW 5,BMW,Diesel,35000,18.12,Second,190,23,5,Automatic,2014
BMW 5,BMW,Diesel,44450,22.48,First,190,24.68,5,Automatic,2012
BMW 5,BMW,Diesel,89000,16.73,First,218,16.57,5,Automatic,2011
BMW 5,BMW,Diesel,18373,22.48,First,187.74,45.86,5,Automatic,2019
BMW 5,BMW,Petrol,69300,10.8,Second,150,12.5,5,Automatic,2010
BMW 5,BMW,Diesel,32586,22.48,First,190,37.3,5,Automatic,2018
BMW 5,BMW,Diesel,63111,18.12,Second,190,30.8,5,Automatic,2016
BMW 5,BMW,Diesel,19543,18.12,First,190,40.5,5,Automatic,2017
BMW 5,BMW,Diesel,49000,16.73,Second,218,15.5,5,Automatic,2012
BMW 5,BMW,Diesel,27313,14.69,First,258,48.63,5,Automatic,2017
BMW 5,BMW,Petrol,74000,10.8,First,150,12.95,5,Automatic,2010
BMW 5,BMW,Diesel,7000,18.12,First,190,46,5,Automatic,2018
BMW 5,BMW,Diesel,78000,18.48,First,177,19.5,5,Automatic,2013
BMW 5,BMW,Diesel,95000,22.48,Second,190,17.5,5,Automatic,2012
BMW 5,BMW,Diesel,55000,22.48,First,190,21.75,5,Automatic,2013
BMW 5,BMW,Diesel,44001,18.12,First,190,34.51,5,Automatic,2016
BMW 5,BMW,Diesel,64158,18.48,First,209.2457143,17.89,5,Automatic,2014
BMW 5,BMW,Diesel,30000,18.12,Second,190,31.5,5,Automatic,2016
BMW 5,BMW,Diesel,95000,18.48,Second,209.2457143,18,5,Automatic,2012
BMW 5,BMW,Diesel,90000,22.48,First,190,19.5,5,Automatic,2013
BMW 5,BMW,Diesel,14000,18.12,First,190,35,5,Automatic,2015
BMW 5,BMW,Diesel,79000,18.48,First,177,15,5,Automatic,2009
BMW 5,BMW,Diesel,95995,18.48,First,177,15.5,5,Automatic,2011
BMW 5,BMW,Diesel,19254,14.69,First,258,47.7,5,Automatic,2016
BMW 5,BMW,Diesel,81000,18.48,Second,209.2457143,10.5,5,Automatic,2008
BMW 5,BMW,Diesel,18090,16.2,First,258,45.73,5,Automatic,2016
BMW 5,BMW,Diesel,65000,22.48,First,190,21.26,5,Automatic,2013
BMW 5,BMW,Diesel,90000,18.48,First,209.2457143,14.5,5,Automatic,2012
BMW 5,BMW,Diesel,65266,14.69,First,258,31.75,5,Automatic,2015
BMW 5,BMW,Diesel,76467,18.12,First,190,30.45,5,Automatic,2016
BMW 5,BMW,Diesel,68000,11.5,First,235,18,5,Automatic,2010
BMW 5,BMW,Diesel,46000,22.48,First,190,16.5,5,Automatic,2010
BMW 5,BMW,Diesel,60280,22.48,First,190,22.45,5,Automatic,2014
BMW 5,BMW,Petrol,24000,10.6,First,258,8.75,5,Automatic,2010
BMW 5,BMW,Diesel,51602,22.48,First,190,17.27,5,Automatic,2011
BMW 5,BMW,Diesel,72000,18.48,Third,209.2457143,13.85,5,Automatic,2012
BMW 5,BMW,Diesel,93000,16.73,First,218,26.5,5,Automatic,2013
BMW 5,BMW,Petrol,48000,11.62,Second,306,6.99,5,Automatic,2006
BMW 5,BMW,Diesel,101999,16.73,First,218,19.99,5,Automatic,2011
BMW 5,BMW,Diesel,27000,18.59,First,265,48,5,Automatic,2016
BMW 5,BMW,Diesel,120000,16.73,First,218,10.5,5,Automatic,2007
BMW 5,BMW,Diesel,58000,18.59,First,265,11.75,5,Automatic,2010
BMW 5,BMW,Diesel,40471,16.2,Second,235,25.72,5,Automatic,2012
BMW 5,BMW,Diesel,32000,18.12,First,190,30.5,5,Automatic,2014
BMW 5,BMW,Diesel,170000,18.48,Third,177,12,5,Automatic,2010
BMW 5,BMW,Diesel,88000,14.69,First,258,27,5,Automatic,2014
BMW 5,BMW,Diesel,75637,22.48,First,190,30.37,5,Automatic,2016
BMW 5,BMW,Diesel,40714,18.12,Second,190,24.75,5,Automatic,2013
BMW 5,BMW,Diesel,16485,22.48,First,187.74,42.75,5,Automatic,2017
BMW 5,BMW,Diesel,35000,16.73,First,218,21,5,Automatic,2013
BMW 5,BMW,Diesel,16000,14.69,First,258,48,5,Automatic,2016
BMW 6,BMW,Diesel,30000,9.52,First,313,49,4,Automatic,2011
BMW 6,BMW,Diesel,30000,9.52,First,313,45,4,Automatic,2013
BMW 6,BMW,Diesel,21000,17.54,Second,313,44,4,Automatic,2013
BMW 6,BMW,Diesel,20004,17.54,First,313,68.94,4,Automatic,2018
BMW 6,BMW,Petrol,65329,7.94,First,450,20.72,4,Automatic,2010
BMW 6,BMW,Petrol,5900,7.94,First,450,47.5,4,Automatic,2011
BMW 6,BMW,Diesel,30000,17.54,First,313,45,4,Automatic,2013
BMW 7,BMW,Petrol,66000,8.45,Second,321,10.75,5,Automatic,2008
BMW 7,BMW,Diesel,55000,16.46,Second,258,19.5,5,Automatic,2011
BMW 7,BMW,Petrol,28060,12.05,First,320,93.67,5,Automatic,2018
BMW 7,BMW,Petrol,17465,12.05,First,320,93,5,Automatic,2017
BMW 7,BMW,Diesel,29966,16.77,Second,261.49,43.6,5,Automatic,2015
BMW 7,BMW,Diesel,73525,16.46,First,258,34.54,5,Automatic,2013
BMW 7,BMW,Diesel,41100,16.77,First,261.49,26.5,5,Automatic,2012
BMW 7,BMW,Petrol,50161,8.77,First,402,25.93,5,Automatic,2010
BMW 7,BMW,Diesel,58000,16.46,First,258,31,5,Automatic,2010
BMW 7,BMW,Diesel,35000,16.46,First,258,52,5,Automatic,2014
BMW 7,BMW,Diesel,53000,14.49,First,258,36,5,Automatic,2009
BMW 7,BMW,Diesel,75000,16.46,Second,258,9.5,5,Automatic,2007
BMW 7,BMW,Diesel,38000,16.46,First,258,45,5,Automatic,2013
BMW X1,BMW,Diesel,82002,17.05,First,184,18.5,5,Automatic,2014
BMW X1,BMW,Diesel,31645,20.68,First,190,29.4,5,Automatic,2017
BMW X1,BMW,Diesel,21000,17.05,First,184,33,5,Automatic,2016
BMW X1,BMW,Diesel,15200,15.06,First,177,13.5,5,Automatic,2012
BMW X1,BMW,Petrol,80000,11.25,First,150,9.5,5,Automatic,2012
BMW X1,BMW,Diesel,31000,17.05,First,190,29.5,5,Automatic,2016
BMW X1,BMW,Diesel,49000,17.05,Second,184,14.49,5,Automatic,2013
BMW X1,BMW,Diesel,102000,15.06,First,177,13.75,5,Automatic,2011
BMW X1,BMW,Diesel,32838,17.05,First,190,30.29,5,Automatic,2017
BMW X1,BMW,Diesel,62943,17.05,Second,184,10.95,5,Automatic,2011
BMW X1,BMW,Diesel,7000,20.68,First,190,27.75,5,Automatic,2016
BMW X1,BMW,Diesel,42265,20.68,Second,190,22.24,5,Automatic,2015
BMW X1,BMW,Diesel,28143,20.68,First,190,28.5,5,Automatic,2016
BMW X1,BMW,Diesel,49000,17.05,First,184,22.99,5,Automatic,2015
BMW X1,BMW,Diesel,65148,15.06,First,177,12.75,5,Automatic,2012
BMW X1,BMW,Diesel,45000,17.05,First,184,21.5,5,Automatic,2014
BMW X1,BMW,Diesel,43000,17.05,First,184,17.5,5,Automatic,2013
BMW X1,BMW,Diesel,22000,17.05,First,184,11.5,5,Automatic,2012
BMW X1,BMW,Diesel,63000,17.05,First,184,13.5,5,Automatic,2012
BMW X1,BMW,Diesel,66000,17.05,Second,184,11.5,5,Automatic,2012
BMW X1,BMW,Diesel,54385,15.06,Second,177,17,5,Automatic,2014
BMW X1,BMW,Diesel,69000,17.05,First,184,16.25,5,Automatic,2014
BMW X1,BMW,Diesel,45000,17.05,First,184,28.5,5,Automatic,2016
BMW X1,BMW,Diesel,27001,20.68,First,190,29,5,Automatic,2017
BMW X1,BMW,Diesel,15456,20.68,First,190,36.64,5,Automatic,2019
BMW X1,BMW,Diesel,85000,17.05,Third,184,10,5,Automatic,2012
BMW X1,BMW,Diesel,94000,17.05,First,184,12.5,5,Automatic,2012
BMW X1,BMW,Diesel,72000,17.05,First,184,11,5,Automatic,2011
BMW X1,BMW,Diesel,115000,15.06,Third,177,10,5,Automatic,2012
BMW X1,BMW,Diesel,56683,17.05,Second,184,13.5,5,Automatic,2013
BMW X1,BMW,Diesel,23000,20.68,First,190,28.75,5,Automatic,2017
BMW X1,BMW,Diesel,30733,20.68,First,190,29.3,5,Automatic,2018
BMW X3,BMW,Diesel,51982,16.55,First,258,45.77,5,Automatic,2017
BMW X3,BMW,Diesel,41089,16.09,First,184,28.79,5,Automatic,2014
BMW X3,BMW,Diesel,65000,18.56,Second,190,29,5,Automatic,2015
BMW X3,BMW,Diesel,108000,16.09,First,184,17.5,5,Automatic,2012
BMW X3,BMW,Diesel,58000,18.56,First,190,17.98,5,Automatic,2009
BMW X3,BMW,Diesel,36935,18.56,First,190,32.64,5,Automatic,2017
BMW X3,BMW,Diesel,51001,16.09,First,184,17,5,Automatic,2012
BMW X3,BMW,Diesel,52000,16.09,First,184,24,5,Automatic,2012
BMW X3,BMW,Diesel,49000,16.55,First,258,45,5,Automatic,2016
BMW X3,BMW,Diesel,41816,18.56,First,190,32.78,5,Automatic,2017
BMW X3,BMW,Diesel,45165,16.09,First,184,41.75,5,Automatic,2016
BMW X3,BMW,Diesel,36723,18.56,First,190,32.57,5,Automatic,2017
BMW X3,BMW,Diesel,98000,18.56,First,190,17.5,5,Automatic,2013
BMW X3,BMW,Diesel,1400,18.56,First,190,61.25,5,Automatic,2018
BMW X5,BMW,Diesel,41000,15.3,First,258,45,5,Automatic,2015
BMW X5,BMW,Diesel,90000,11,Second,235,17.75,5,Automatic,2009
BMW X5,BMW,Diesel,75000,11.7,First,245,27.5,5,Automatic,2011
BMW X5,BMW,Diesel,19000,15.97,First,258,44,7,Automatic,2014
BMW X5,BMW,Diesel,69000,15.97,First,258,54,5,Automatic,2015
BMW X5,BMW,Diesel,47000,15.97,First,258,41.5,7,Automatic,2014
BMW X5,BMW,Diesel,76000,15.97,First,258,58,7,Automatic,2016
BMW X5,BMW,Diesel,35659,15.97,First,258,43.78,7,Automatic,2016
BMW X5,BMW,Diesel,66000,15.3,First,258,21,5,Automatic,2012
BMW X5,BMW,Diesel,17738,15.3,First,258,54.45,5,Automatic,2016
BMW X5,BMW,Diesel,6500000,15.97,First,258,65,5,Automatic,2017
BMW X5,BMW,Diesel,101119,11,First,235,18.46,5,Automatic,2010
BMW X5,BMW,Diesel,69002,15.97,First,258,50,5,Automatic,2015
BMW X5,BMW,Diesel,90000,11,First,235,17.75,5,Automatic,2009
BMW X5,BMW,Diesel,29500,15.97,First,258,43,7,Automatic,2015
BMW X5,BMW,Diesel,45000,15.97,First,258,57,5,Automatic,2016
BMW X5,BMW,Diesel,124652,11.7,First,245,21.99,5,Automatic,2011
BMW X5,BMW,Diesel,58000,11.7,Second,245,27,5,Automatic,2011
BMW X5,BMW,Diesel,150000,11,First,235,18.75,5,Automatic,2009
BMW X5,BMW,Diesel,15000,15.97,First,258,70,5,Automatic,2017
BMW X5,BMW,Diesel,110000,11,First,235,18,5,Automatic,2009
BMW X5,BMW,Diesel,110000,11.7,First,245,20,5,Automatic,2009
BMW X5,BMW,Diesel,55000,11.7,Second,245,28,5,Automatic,2011
BMW X5,BMW,Diesel,21000,15.97,Second,258,55,5,Automatic,2017
BMW X6,BMW,Diesel,58000,11.2,First,306,48,4,Automatic,2013
BMW X6,BMW,Diesel,45306,11.2,Second,241,42.5,4,Automatic,2013
BMW X6,BMW,Diesel,25000,15.87,First,308.43,60,5,Automatic,2016
BMW X6,BMW,Diesel,59000,11.2,First,241,21.9,4,Automatic,2011
BMW X6,BMW,Diesel,39626,11.2,First,241,40.66,4,Automatic,2014
BMW X6,BMW,Diesel,97003,15.87,First,308.43,85,5,Automatic,2015
BMW Z4,BMW,Petrol,9952,10.37,First,306,58.54,2,Automatic,2018
BMW Z4,BMW,Petrol,25000,10.37,First,306,30,2,Automatic,2011
CHEVROLET AVEO,CHEVROLET,Petrol,64236,14.7,First,76,2.44,5,Manual,2010
CHEVROLET AVEO,CHEVROLET,Petrol,78000,14.49,Third,92.7,1.2,5,Manual,2006
CHEVROLET AVEO,CHEVROLET,Petrol,80000,14.49,First,92.7,1.79,5,Manual,2010
CHEVROLET AVEO,CHEVROLET,Petrol,75000,15.26,Second,74.9,1.15,5,Manual,2008
CHEVROLET AVEO,CHEVROLET,Petrol,100000,14.49,First,92.7,1.4,5,Manual,2006
CHEVROLET AVEO,CHEVROLET,Petrol,59000,15.26,Third,74.9,0.99,5,Manual,2007
CHEVROLET AVEO,CHEVROLET,Petrol,57000,14.49,Second,92.7,2.1,5,Manual,2011
CHEVROLET AVEO,CHEVROLET,Petrol,140000,15.26,First,74.9,0.9,5,Manual,2007
CHEVROLET AVEO,CHEVROLET,Petrol,55902,14.49,First,92.7,1.8,5,Manual,2008
CHEVROLET AVEO,CHEVROLET,Petrol,33000,15.26,First,74.9,1.75,5,Manual,2007
CHEVROLET AVEO,CHEVROLET,Petrol,63000,14.2,Third,102,1.2,5,Manual,2007
CHEVROLET AVEO,CHEVROLET,Petrol,75000,14.7,Second,76,1,5,Manual,2009
CHEVROLET AVEO,CHEVROLET,Petrol,42000,14.49,First,92.7,0.75,5,Manual,2007
CHEVROLET AVEO,CHEVROLET,Petrol,81000,15.26,First,74.9,1.3,5,Manual,2007
CHEVROLET BEAT,CHEVROLET,Petrol,38800,18.6,First,76.8,2.85,5,Manual,2014
CHEVROLET BEAT,CHEVROLET,Diesel,88000,25.44,First,57.6,1.5,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,60813,18.6,Second,76.8,3.32,5,Manual,2016
CHEVROLET BEAT,CHEVROLET,Diesel,74000,25.44,First,57.6,2.65,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Petrol,32717,18.6,First,79.4,2.55,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,8700,18.6,First,76.8,2.55,5,Manual,2014
CHEVROLET BEAT,CHEVROLET,Petrol,35000,18.6,Second,79.4,1.5,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Diesel,40700,25.44,First,57.6,2.65,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,17088,18.6,First,79.4,1.46,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Diesel,65000,25.44,First,57.6,2.4,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,52398,25.44,First,57.6,2.47,5,Manual,2014
CHEVROLET BEAT,CHEVROLET,Diesel,109500,25.44,Third,57.6,1.5,5,Manual,2011
CHEVROLET BEAT,CHEVROLET,Petrol,120000,18.6,First,76.8,2.5,5,Manual,2015
CHEVROLET BEAT,CHEVROLET,Petrol,78000,18.6,Second,79.4,2,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,65000,18.6,First,79.4,2.5,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,54890,17.8,Second,76.8,2.45,5,Manual,2014
CHEVROLET BEAT,CHEVROLET,Diesel,83629,25.44,First,56.3,3.15,5,Manual,2016
CHEVROLET BEAT,CHEVROLET,Petrol,83381,18.6,First,79.4,2.21,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,65000,18.6,Second,79.4,2.5,5,Manual,2011
CHEVROLET BEAT,CHEVROLET,Petrol,26000,18.6,First,79.4,1.5,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Petrol,111111,18.6,Second,79.4,2,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Diesel,55012,25.44,Second,57.6,3.7,5,Manual,2014
CHEVROLET BEAT,CHEVROLET,Diesel,44378,25.44,First,57.6,3.85,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Petrol,30000,18.6,First,79.4,1.6,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Diesel,58000,25.44,First,57.6,2.1,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,75421,25.44,First,56.3,3.63,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Petrol,37000,18.6,Second,79.4,2.35,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,48000,18.6,Second,79.4,1.8,5,Manual,2011
CHEVROLET BEAT,CHEVROLET,Diesel,42706,25.44,First,56.3,2.4,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,98598,25.44,First,57.6,1.55,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Petrol,66000,18.6,First,79.4,2.19,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Petrol,24735,18.6,Second,79.4,2.87,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,76155,18.6,First,79.4,1.95,5,Manual,2011
CHEVROLET BEAT,CHEVROLET,Petrol,56000,18.6,First,79.4,2.21,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,115000,18.6,First,79.4,1.75,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Petrol,54000,17.8,Second,76.8,1.95,5,Manual,2010
CHEVROLET BEAT,CHEVROLET,Diesel,72921,25.44,First,57.6,2.5,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,61250,25.44,First,57.6,2.7,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Petrol,64831,18.6,First,79.4,3.21,5,Manual,2011
CHEVROLET BEAT,CHEVROLET,Diesel,82697,25.44,First,57.6,1.9,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,81000,25.44,First,56.3,2.5,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,26300,25.44,First,57.6,2.8,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Diesel,75300,25.44,Second,57.6,2.25,5,Manual,2012
CHEVROLET BEAT,CHEVROLET,Diesel,66000,25.44,First,56.3,2.35,5,Manual,2015
CHEVROLET BEAT,CHEVROLET,Petrol,25000,18.6,First,79.4,1.75,5,Manual,2013
CHEVROLET BEAT,CHEVROLET,Diesel,47000,25.44,First,57.6,2.5,5,Manual,2011
CHEVROLET CAPTIVA,CHEVROLET,Diesel,89000,12.5,First,147.9,4,7,Automatic,2009
CHEVROLET CAPTIVA,CHEVROLET,Diesel,232000,11.5,First,147.9,3.5,7,Manual,2009
CHEVROLET CRUZE,CHEVROLET,Diesel,73000,18.3,Third,147.9,4.2,5,Manual,2011
CHEVROLET CRUZE,CHEVROLET,Diesel,51087,17.9,First,163.7,7.75,5,Manual,2017
CHEVROLET CRUZE,CHEVROLET,Diesel,60000,18.1,First,147.9,3.8,4,Automatic,2011
CHEVROLET CRUZE,CHEVROLET,Diesel,52895,17.3,First,163.7,6.02,5,Manual,2014
CHEVROLET CRUZE,CHEVROLET,Diesel,137008,18.1,First,147.9,4.65,4,Automatic,2012
CHEVROLET CRUZE,CHEVROLET,Diesel,65000,17.9,First,163.7,4.55,5,Manual,2011
CHEVROLET CRUZE,CHEVROLET,Diesel,64000,17.3,Second,163.7,6.5,5,Manual,2013
CHEVROLET CRUZE,CHEVROLET,Diesel,73204,18.1,Third,147.9,3.5,4,Automatic,2009
CHEVROLET CRUZE,CHEVROLET,Diesel,59302,14.39,First,163.7,5.25,5,Automatic,2013
CHEVROLET CRUZE,CHEVROLET,Diesel,80073,17.3,First,163.7,7.11,5,Manual,2014
CHEVROLET CRUZE,CHEVROLET,Diesel,62242,14.39,First,163.7,6.62,5,Automatic,2015
CHEVROLET CRUZE,CHEVROLET,Diesel,62000,18.3,Second,147.9,6.75,5,Manual,2013
CHEVROLET CRUZE,CHEVROLET,Diesel,62005,18.3,First,147.9,9.8,5,Manual,2012
CHEVROLET CRUZE,CHEVROLET,Diesel,67774,14.81,First,163.7,8.95,5,Automatic,2016
CHEVROLET CRUZE,CHEVROLET,Diesel,78203,18.1,First,147.9,5.5,4,Automatic,2011
CHEVROLET CRUZE,CHEVROLET,Diesel,52073,18.3,Second,147.9,9.87,5,Manual,2018
CHEVROLET CRUZE,CHEVROLET,Diesel,64042,17.3,First,163.7,5.7,5,Manual,2014
CHEVROLET CRUZE,CHEVROLET,Diesel,57352,14.39,First,163.7,6.5,5,Automatic,2013
CHEVROLET ENJOY,CHEVROLET,Petrol,15000,13.7,First,98.79,3.75,8,Manual,2014
CHEVROLET ENJOY,CHEVROLET,Diesel,64000,18.2,Second,73.8,4.85,7,Manual,2013
CHEVROLET ENJOY,CHEVROLET,Diesel,50000,18.2,First,73.74,4.3,8,Manual,2015
CHEVROLET ENJOY,CHEVROLET,Diesel,57934,18.2,First,73.74,5.5,8,Manual,2015
CHEVROLET ENJOY,CHEVROLET,Diesel,74041,18.2,First,73.8,3.88,8,Manual,2014
CHEVROLET ENJOY,CHEVROLET,Diesel,71000,18.2,First,73.8,3.25,8,Manual,2013
CHEVROLET ENJOY,CHEVROLET,Diesel,45000,18.2,First,73.74,4.75,8,Manual,2014
CHEVROLET ENJOY,CHEVROLET,Petrol,25648,13.7,First,98.82,4.29,7,Manual,2015
CHEVROLET ENJOY,CHEVROLET,Petrol,18000,13.7,First,98.82,3.35,7,Manual,2014
CHEVROLET OPTRA,CHEVROLET,Petrol,118500,12.9,First,102.5,1.25,5,Manual,2007
CHEVROLET OPTRA,CHEVROLET,Diesel,75372,16.52,First,123.7,3.34,5,Manual,2011
CHEVROLET OPTRA,CHEVROLET,Petrol,98798,14.7,First,104,1.5,5,Manual,2004
CHEVROLET OPTRA,CHEVROLET,Petrol,56000,12.9,First,102.5,2.15,5,Manual,2012
CHEVROLET OPTRA,CHEVROLET,Petrol,150000,14.7,First,112.4090909,1.5,5,Manual,2005
CHEVROLET OPTRA,CHEVROLET,Diesel,78563,16.52,First,123.7,2.35,5,Manual,2010
CHEVROLET OPTRA,CHEVROLET,Petrol,71787,12.9,First,102.5,3.21,5,Manual,2012
CHEVROLET OPTRA,CHEVROLET,Diesel,55000,16.52,First,123.7,3.95,5,Manual,2011
CHEVROLET OPTRA,CHEVROLET,Diesel,82160,16.52,First,123.7,2.57,5,Manual,2008
CHEVROLET OPTRA,CHEVROLET,Petrol,118000,12.9,First,102.5,1.35,5,Manual,2007
CHEVROLET OPTRA,CHEVROLET,Diesel,83000,16.52,Second,123.7,2.6,5,Manual,2008
CHEVROLET OPTRA,CHEVROLET,Petrol,55176,17.4,Second,104,3.47,5,Manual,2013
CHEVROLET SAIL,CHEVROLET,Petrol,9500,18.2,First,82.5,3.5,5,Manual,2014
CHEVROLET SAIL,CHEVROLET,Petrol,37400,18.2,First,82.5,1.89,5,Manual,2014
CHEVROLET SAIL,CHEVROLET,Diesel,45000,22.1,First,74,2.48,5,Manual,2014
CHEVROLET SAIL,CHEVROLET,Petrol,14000,18.2,First,82.5,3,5,Manual,2014
CHEVROLET SAIL,CHEVROLET,Diesel,45000,22.1,First,76.9,3,5,Manual,2013
CHEVROLET SAIL,CHEVROLET,Petrol,10000,18.2,First,82.4,5.5,5,Manual,2014
CHEVROLET SAIL,CHEVROLET,Petrol,41000,18.2,First,82.4,3.25,5,Manual,2015
CHEVROLET SAIL,CHEVROLET,Petrol,48000,18.2,First,82.4,3.25,5,Manual,2013
CHEVROLET SPARK,CHEVROLET,Petrol,21000,18,Second,62,0.95,5,Manual,2011
CHEVROLET SPARK,CHEVROLET,Petrol,36657,16.2,First,62.1,3.3,5,Manual,2014
CHEVROLET SPARK,CHEVROLET,Petrol,44200,18,Second,62,1.6,5,Manual,2009
CHEVROLET SPARK,CHEVROLET,Petrol,50619,18,First,62,2,5,Manual,2012
CHEVROLET SPARK,CHEVROLET,Petrol,62000,18,Third,62,1.1,5,Manual,2008
CHEVROLET SPARK,CHEVROLET,Petrol,11000,16.2,First,62.1,1.4,5,Manual,2012
CHEVROLET SPARK,CHEVROLET,Petrol,49000,18,Second,62,1.4,5,Manual,2010
CHEVROLET SPARK,CHEVROLET,Petrol,42100,18,First,62,0.99,5,Manual,2007
CHEVROLET SPARK,CHEVROLET,Petrol,43761,18,First,62,1.75,5,Manual,2008
CHEVROLET SPARK,CHEVROLET,Petrol,29000,18,Second,62,1.75,5,Manual,2011
CHEVROLET TAVERA,CHEVROLET,Diesel,67132,13.58,First,78,4.75,9,Manual,2012
CHEVROLET TAVERA,CHEVROLET,Diesel,120000,14.8,First,80,5.5,10,Manual,2015
DATSUN GO,DATSUN,Petrol,32851,19.83,First,67,3.95,7,Manual,2017
DATSUN GO,DATSUN,Petrol,6000,20.63,First,67.06,2.5,5,Manual,2016
DATSUN GO,DATSUN,Petrol,19000,20.63,First,67,2.99,5,Manual,2016
DATSUN GO,DATSUN,Petrol,12800,19.44,First,67,3.25,7,Manual,2016
DATSUN GO,DATSUN,Petrol,6000,20.63,First,67.06,2.7,5,Manual,2016
DATSUN GO,DATSUN,Petrol,35000,20.62,First,67,3.1,7,Manual,2016
DATSUN REDI,DATSUN,Petrol,12000,22.7,First,53,3.1,5,Manual,2017
DATSUN REDI-GO,DATSUN,Petrol,20487,22.7,First,53.64,2.66,5,Manual,2016
DATSUN REDI-GO,DATSUN,Petrol,30953,22.7,First,53.64,3.48,5,Manual,2018
DATSUN REDI-GO,DATSUN,Petrol,26239,22.7,First,53,2.75,5,Manual,2016
DATSUN REDI-GO,DATSUN,Petrol,6279,22.7,First,53.64,3.6,5,Manual,2018
DATSUN REDI-GO,DATSUN,Petrol,27509,22.7,First,53.64,3.31,5,Manual,2017
DATSUN REDI-GO,DATSUN,Petrol,15000,22.7,First,53.64,2.25,5,Manual,2016
